0.000246	51
0.632131	38
0.706481	37
0.770430	35
0.845352	32
0.915431	31
0.983868	30
1.063986	26
1.135819	17
1.202056	14
1.274975	24
1.341866	56
1.415874	52
1.481275	31
1.560736	29
1.642505	36
1.718491	64
1.796219	50
1.863798	15
1.930962	14
2.005338	20
2.079698	22
2.155144	23
2.222469	24
2.294764	24
2.360825	24
2.435794	24
2.501888	23
2.576474	24
2.644119	22
2.714729	17
2.785014	13
2.853716	15
2.921040	16
2.995229	43
3.061965	74
3.136507	70
3.205004	70
3.270718	72
3.345005	69
3.414117	64
3.480733	62
3.556847	60
3.622694	57
3.699995	55
3.780383	61
3.854364	53
3.923370	17
3.994268	4
4.065235	0
4.134716	0
4.204990	0
4.282713	1
4.355866	2
4.423755	1
4.491309	2
4.565789	5
4.635247	5
4.704265	5
4.773992	5
4.844062	5
4.915995	8
4.984462	8
5.051373	9
5.126937	10
5.191169	5
5.267987	0
5.345081	0
5.425003	0
5.493883	0
5.569773	1
5.646716	1
5.714515	1
5.784175	1
5.850720	1
5.924075	1
5.990704	0
6.065982	0
6.134732	0
6.200671	1
6.276447	2
6.344499	3
6.411892	2
6.490674	3
6.565430	3
6.635820	3
6.704226	3
6.772949	3
6.843666	3
6.911143	0
6.986049	0
7.054247	0
7.120713	0
7.195766	0
7.264075	0
7.331041	1
7.406469	17
7.472248	31
7.548885	33
7.630003	34
