0.000206	0
0.005055	0
0.008671	0
0.011954	1
0.015979	1
0.018975	1
0.022571	2
0.026342	3
0.029377	4
0.033015	6
0.038286	7
0.041772	9
0.045793	10
0.048884	11
0.052116	13
0.056105	15
0.059165	17
0.062721	19
0.066685	21
0.069721	23
0.073675	25
0.076920	27
0.080042	29
0.083804	32
0.088645	34
0.092067	37
0.096128	39
0.099129	41
0.102726	44
0.106785	47
0.110004	49
0.113769	52
0.117004	54
0.120096	57
0.124154	59
0.127577	62
0.130930	65
0.135107	68
0.138811	71
0.142121	74
0.146185	77
0.149479	79
0.153057	83
0.156846	85
0.159987	88
0.163745	91
0.167019	93
0.170159	96
0.174318	99
0.177946	102
0.181089	105
0.185157	108
0.188888	113
0.194674	116
0.197957	119
0.201164	122
0.205302	125
0.210960	130
0.215161	133
0.218287	136
0.221854	139
0.226397	143
0.229696	146
0.233701	149
0.238636	153
0.242058	157
0.246240	160
0.249455	163
0.253525	166
0.256823	169
0.259993	172
0.263782	175
0.267307	178
0.270504	181
0.274686	185
0.278012	187
0.281287	191
0.285423	194
0.290092	198
0.294284	201
0.297665	204
0.300991	207
0.305116	211
0.308214	213
0.311646	217
0.317007	221
0.324637	228
0.333573	236
0.336879	238
0.345044	245
0.353549	253
0.356888	255
0.361705	261
0.365915	265
0.371443	269
0.375586	272
0.378763	275
0.382121	278
0.386251	281
0.390042	285
0.394344	289
0.397828	291
0.401063	295
0.405112	297
0.408267	301
0.411837	304
0.416078	307
0.419387	310
0.423031	314
0.426852	317
0.430049	320
0.434694	323
0.437957	327
0.442169	331
0.446190	333
0.449410	337
0.453059	340
0.456899	343
0.460071	346
0.463857	349
0.467435	352
0.470643	355
0.474753	358
0.478098	361
0.481455	365
0.485521	368
0.488700	371
0.493488	375
0.496844	377
0.499997	381
0.503813	384
0.507367	387
0.510612	390
0.514770	393
0.518119	396
0.521469	400
0.525585	403
0.528814	405
0.532188	409
0.536684	412
0.539806	416
0.545030	419
0.548174	422
0.551661	426
0.555904	429
0.559154	432
0.562722	435
0.566685	438
0.569928	441
0.573753	445
0.577074	447
0.580201	451
0.584608	454
0.587957	457
0.591391	461
0.596297	464
0.599610	467
0.603654	471
0.606972	473
0.610080	477
0.614517	480
0.617855	483
0.621200	487
0.625194	489
0.628388	492
0.631995	496
0.636574	499
0.639693	502
0.644697	507
0.648069	509
0.651425	513
0.655574	516
0.658730	519
0.662099	522
0.666352	525
0.669585	528
0.673572	532
0.676928	534
0.680140	537
0.684370	541
0.687881	544
0.691090	548
0.696113	551
0.699403	554
0.703507	558
0.706921	561
0.710074	564
0.714364	567
0.717772	570
0.721062	573
0.725181	577
0.728397	579
0.731972	583
0.736122	586
0.739803	590
0.744267	593
0.747747	596
0.751038	599
0.755058	603
0.758191	605
0.761646	609
0.765893	612
0.769129	615
0.772761	619
0.776653	621
0.779743	625
0.783684	628
0.788165	631
0.791803	637
0.796895	639
0.800139	643
0.804619	646
0.807961	649
0.811311	652
0.815544	655
0.818737	658
0.822119	662
0.826173	665
0.829393	668
0.833042	671
0.836867	674
0.840015	677
0.843861	681
0.847944	683
0.851280	687
0.855378	690
0.858612	693
0.862035	697
0.866078	699
0.869131	702
0.872736	706
0.876699	709
0.879815	712
0.883686	715
0.887129	718
0.890125	721
0.893835	725
0.898057	727
0.901419	731
0.905546	734
0.908703	737
0.912086	740
0.916144	743
0.919443	746
0.923017	749
0.926794	752
0.930016	755
0.933771	759
0.937107	761
0.940241	764
0.945001	769
0.948802	771
0.952127	775
0.956244	778
0.959473	781
0.963515	785
0.966837	787
0.970048	790
0.973882	793
0.977167	796
0.980263	799
0.984665	803
0.987955	805
0.991105	809
0.995193	813
0.998960	815
1.002632	819
1.006573	821
1.009712	825
1.013726	828
1.017075	831
1.020172	834
1.024389	837
1.027758	840
1.031041	843
1.035149	847
1.038240	849
1.041696	853
1.046216	857
1.050276	860
1.054525	863
1.057790	866
1.061049	869
1.065112	873
1.068222	875
1.071481	879
1.075584	882
1.078748	885
1.082078	888
1.086210	891
1.089460	894
1.093472	897
1.096823	901
1.100814	904
1.105038	907
1.108144	910
1.111492	914
1.115615	917
1.118747	919
1.122102	923
1.126203	926
1.129454	929
1.133496	933
1.136828	935
1.140045	939
1.143830	941
1.147173	945
1.151815	949
1.155933	952
1.159073	955
1.162770	959
1.166674	961
1.169804	964
1.173718	968
1.177504	971
1.180672	974
1.184769	977
1.188068	981
1.192128	984
1.196271	987
1.199740	991
1.203733	994
1.207114	997
1.210208	1000
1.214556	1003
1.217849	1006
1.221074	1009
1.225160	1012
1.228371	1015
1.231862	1019
1.236075	1022
1.239332	1025
1.243028	1029
1.246836	1031
1.251071	1036
1.255151	1039
1.258303	1041
1.261839	1045
1.265931	1048
1.269078	1051
1.272794	1055
1.276652	1057
1.279896	1061
1.283714	1064
1.288172	1067
1.291688	1071
1.295912	1074
1.299070	1078
1.303699	1081
1.306979	1083
1.310088	1087
1.313793	1090
1.317199	1093
1.320305	1095
1.324614	1099
1.327975	1102
1.331178	1105
1.335379	1109
1.338647	1111
1.342017	1115
1.346194	1118
1.349417	1121
1.354799	1125
1.358058	1128
1.361439	1132
1.365541	1135
1.368699	1137
1.372072	1141
1.376127	1144
1.379400	1147
1.383482	1151
1.386827	1153
1.390042	1157
1.393851	1159
1.397183	1162
1.400284	1167
1.405464	1169
1.408643	1172
1.412049	1176
1.416155	1179
1.419352	1182
1.423020	1185
1.426838	1188
1.430033	1191
1.433802	1195
1.437160	1197
1.440312	1200
1.444529	1203
1.447803	1207
1.451071	1211
1.456561	1214
1.459661	1217
1.463687	1221
1.467023	1223
1.470187	1226
1.474393	1230
1.477830	1233
1.481082	1236
1.485176	1239
1.488397	1242
1.491873	1245
1.496089	1249
1.499202	1251
1.502826	1256
1.507487	1259
1.510768	1262
1.515051	1265
1.518247	1268
1.521699	1271
1.525920	1275
1.529029	1277
1.532647	1281
1.536745	1284
1.539933	1287
1.543771	1291
1.547129	1293
1.550282	1296
1.555145	1300
1.558626	1303
1.562032	1307
1.566078	1310
1.569337	1313
1.572966	1316
1.576717	1319
1.579930	1322
1.583740	1325
1.587189	1328
1.590285	1331
1.594667	1335
1.597958	1337
1.601104	1341
1.605651	1344
1.608816	1347
1.612280	1351
1.616291	1353
1.619528	1357
1.623566	1360
1.626901	1363
1.630054	1366
1.633841	1369
1.637162	1371
1.640261	1375
1.644583	1378
1.647922	1381
1.651119	1384
1.655360	1389
1.660579	1393
1.666201	1397
1.670306	1401
1.676323	1406
1.680373	1411
1.685577	1414
1.689619	1419
1.695189	1423
1.699204	1427
1.704381	1432
1.709424	1435
1.714681	1440
1.718631	1443
1.723530	1447
1.728263	1451
1.732356	1456
1.737439	1459
1.742299	1465
1.747170	1468
1.751378	1473
1.756596	1477
1.761431	1482
1.766767	1485
1.769970	1488
1.773723	1491
1.777016	1493
1.780111	1497
1.783828	1500
1.788305	1503
1.791874	1507
1.796063	1510
1.799321	1513
1.803058	1517
1.806826	1520
1.810961	1523
1.815073	1527
1.818210	1529
1.821473	1533
1.825614	1536
1.828771	1539
1.832128	1542
1.836305	1545
1.839537	1548
1.843537	1552
1.846957	1555
1.850140	1557
1.854534	1561
1.858398	1565
1.862005	1568
1.866582	1571
1.869695	1575
1.873713	1578
1.877002	1581
1.880092	1584
1.883891	1587
1.887463	1590
1.890615	1593
1.894784	1596
1.898134	1599
1.901483	1603
1.905526	1605
1.909124	1609
1.912812	1613
1.916708	1615
1.919810	1618
1.923719	1622
1.927073	1625
1.930202	1627
1.934539	1631
1.937954	1634
1.941307	1637
1.945484	1641
1.948739	1643
1.952090	1647
1.956223	1650
1.959734	1653
1.963699	1657
1.967452	1659
1.970663	1663
1.974830	1666
1.978132	1669
1.981815	1673
1.986007	1676
1.989175	1679
1.992770	1683
1.997898	1686
2.001103	1690
2.005384	1693
2.008599	1697
2.013007	1700
2.016833	1703
2.019998	1706
2.023733	1709
2.027038	1711
2.030104	1715
2.033823	1718
2.038328	1721
2.041970	1725
2.046069	1728
2.049353	1731
2.053043	1735
2.056803	1737
2.059957	1741
2.065003	1745
2.068128	1747
2.072004	1751
2.076084	1754
2.079367	1757
2.082995	1761
2.087491	1765
2.091089	1768
2.095155	1771
2.098519	1774
2.101857	1777
2.106081	1781
2.109364	1784
2.114385	1788
2.117841	1791
2.121103	1795
2.125200	1797
2.128505	1800
2.131866	1803
2.136108	1807
2.139321	1809
2.143002	1813
2.146812	1816
2.150007	1819
2.153839	1822
2.157166	1825
2.160291	1829
2.165399	1832
2.168592	1835
2.172564	1839
2.176807	1842
2.180004	1845
2.183827	1848
2.187220	1851
2.191019	1855
2.195117	1858
2.198262	1861
2.201876	1865
2.205979	1867
2.209085	1870
2.213579	1874
2.216943	1877
2.220086	1880
2.223921	1883
2.227391	1886
2.230587	1889
2.234761	1893
2.238064	1895
2.241355	1899
2.245544	1902
2.248713	1905
2.252084	1908
2.256200	1911
2.259431	1914
2.264035	1918
2.267596	1921
2.270852	1924
2.275470	1928
2.278683	1931
2.282061	1935
2.286093	1937
2.289331	1940
2.293007	1944
2.298375	1948
2.306661	1955
2.309903	1959
2.313746	1970
2.327489	1973
2.333651	1979
2.343665	1988
2.347059	1991
2.353699	1996
2.357148	1999
2.360338	2002
2.364673	2007
2.368676	2009
2.372073	2013
2.376226	2016
2.380035	2019
2.383869	2023
2.387159	2025
2.390597	2029
2.394734	2039
2.406374	2042
2.411811	2047
2.416591	2051
2.420089	2055
2.423797	2057
2.427155	2060
2.430290	2063
2.434703	2067
2.438139	2070
2.441477	2073
2.445565	2077
2.448760	2079
2.452120	2083
2.456180	2085
2.459417	2089
2.463050	2092
2.467218	2095
2.470507	2098
2.474710	2102
2.478020	2105
2.482017	2109
2.486180	2112
2.489395	2115
2.493022	2118
2.496820	2121
2.500047	2124
2.504308	2128
2.507783	2131
2.511091	2134
2.515220	2137
2.519013	2141
2.522595	2144
2.526595	2147
2.529921	2150
2.533755	2153
2.537105	2156
2.540236	2159
2.544617	2163
2.547883	2165
2.551094	2169
2.555219	2172
2.558345	2175
2.561968	2179
2.566066	2182
2.570092	2185
2.574388	2189
2.577776	2191
2.581032	2195
2.585612	2199
2.589683	2202
2.593698	2205
2.597005	2208
2.600109	2211
2.604592	2215
2.608047	2218
2.611373	2221
2.615466	2225
2.618925	2227
2.622575	2231
2.626626	2234
2.629729	2237
2.633730	2241
2.637081	2243
2.640221	2246
2.644522	2250
2.647860	2253
2.651082	2256
2.655145	2259
2.658300	2262
2.661863	2265
2.666162	2269
2.669581	2272
2.673722	2275
2.677041	2278
2.680201	2281
2.684672	2285
2.688021	2287
2.691328	2291
2.695482	2294
2.698691	2297
2.702212	2301
2.706294	2303
2.709535	2307
2.713502	2310
2.716934	2313
2.720301	2316
2.724634	2319
2.727970	2323
2.731458	2326
2.735563	2329
2.738710	2332
2.742132	2335
2.746201	2338
2.749532	2341
2.753534	2345
2.756843	2347
2.759998	2351
2.763742	2354
2.767165	2357
2.771115	2361
2.775128	2363
2.778280	2366
2.781875	2370
2.786120	2373
2.789745	2377
2.793664	2380
2.797412	2383
2.800626	2386
2.805022	2389
2.808170	2392
2.811661	2396
2.815967	2399
2.819166	2403
2.823774	2406
2.827140	2409
2.830254	2412
2.834592	2415
2.837883	2418
2.841153	2422
2.845377	2425
2.848637	2427
2.852031	2431
2.856131	2434
2.859421	2437
2.863470	2441
2.866842	2443
2.870034	2447
2.875085	2451
2.878347	2453
2.881868	2457
2.886123	2460
2.889579	2463
2.893566	2467
2.896904	2469
2.900059	2473
2.904365	2476
2.907832	2479
2.911138	2483
2.915120	2485
2.918276	2488
2.921872	2493
2.926701	2495
2.929885	2499
2.933728	2502
2.937140	2505
2.940265	2508
2.944621	2511
2.947958	2514
2.951330	2518
2.955549	2521
2.958722	2523
2.962072	2527
2.966269	2530
2.969503	2533
2.973974	2537
2.977662	2540
2.980990	2543
2.985081	2546
2.988324	2549
2.992136	2553
2.996267	2556
2.999550	2559
3.003674	2563
3.006979	2565
3.010118	2569
3.014560	2572
3.017902	2575
3.021172	2579
3.026186	2582
3.029476	2585
3.033504	2589
3.036867	2591
3.040030	2595
3.043839	2597
3.047336	2601
3.050627	2604
3.054769	2607
3.058183	2610
3.061772	2613
3.065937	2617
3.069086	2619
3.072722	2624
3.077501	2627
3.080969	2630
3.085275	2634
3.089362	2637
3.093033	2641
3.097430	2644
3.100641	2647
3.105000	2651
3.108166	2653
3.111635	2657
3.115843	2660
3.119002	2663
3.122723	2667
3.127387	2670
3.130605	2673
3.134767	2677
3.138046	2679
3.141308	2683
3.145466	2686
3.148663	2689
3.152020	2692
3.156153	2695
3.159377	2698
3.163036	2702
3.166812	2705
3.170014	2707
3.173777	2711
3.178119	2714
3.181442	2718
3.185565	2721
3.188704	2725
3.192999	2728
3.196810	2731
3.200583	2734
3.204698	2737
3.207957	2740
3.211336	2744
3.215534	2747
3.218761	2750
3.222095	2753
3.226695	2757
3.229921	2760
3.233703	2763
3.237014	2765
3.240085	2769
3.243818	2772
3.247310	2775
3.250514	2778
3.254768	2781
3.258126	2784
3.261436	2787
3.265562	2791
3.268764	2793
3.272113	2797
3.276258	2801
3.280130	2803
3.284349	2807
3.287883	2810
3.291101	2813
3.295172	2816
3.298661	2819
3.301999	2823
3.306169	2826
3.309423	2829
3.313515	2832
3.316878	2835
3.320104	2838
3.323802	2841
3.327584	2845
3.331001	2848
3.335136	2851
3.338336	2854
3.341865	2857
3.346071	2861
3.349181	2863
3.352782	2867
3.356745	2870
3.359940	2873
3.363740	2876
3.367063	2879
3.370167	2882
3.374531	2885
3.378168	2889
3.381692	2893
3.385880	2895
3.388969	2898
3.392571	2901
3.396560	2905
3.399750	2908
3.404577	2911
3.407809	2914
3.411089	2917
3.415142	2921
3.418264	2923
3.421840	2927
3.425975	2930
3.429945	2934
3.433740	2937
3.437220	2940
3.440341	2943
3.444591	2947
3.447928	2949
3.451113	2952
3.455108	2955
3.458241	2958
3.461859	2962
3.466119	2965
3.469375	2968
3.473013	2972
3.476804	2974
3.480607	2978
3.484766	2981
3.488063	2984
3.491434	2988
3.495548	2991
3.498695	2993
3.502067	2997
3.506638	3000
3.509902	3003
3.513700	3007
3.516991	3009
3.520084	3013
3.523812	3015
3.527160	3018
3.531076	3022
3.535180	3025
3.538388	3028
3.541874	3031
3.546098	3035
3.549179	3038
3.552787	3041
3.556698	3044
3.559888	3047
3.563784	3050
3.567080	3053
3.570203	3056
3.574384	3059
3.577733	3062
3.582002	3067
3.586610	3070
3.590106	3073
3.594383	3077
3.597798	3080
3.601070	3083
3.605595	3087
3.608819	3089
3.612126	3093
3.616300	3096
3.619514	3099
3.623549	3102
3.626880	3105
3.630141	3109
3.635141	3112
3.638293	3115
3.641881	3119
3.645983	3121
3.649095	3125
3.652679	3128
3.657192	3132
3.661386	3137
3.666677	3140
3.670604	3144
3.675848	3148
3.680335	3154
3.686620	3157
3.690569	3162
3.695889	3165
3.700313	3170
3.705481	3173
3.708756	3177
3.712113	3180
3.716192	3183
3.719547	3186
3.723549	3189
3.726901	3192
3.730051	3196
3.735058	3199
3.738198	3202
3.741773	3206
3.745943	3209
3.749081	3212
3.752705	3215
3.756677	3218
3.759793	3221
3.763736	3224
3.767092	3227
