0,0
0.01,10.648158106653398
0.02,20.496316518391932
0.029999999999999999,29.589336828674504
0.040000000000000001,37.969502479457994
0.050000000000000003,45.677206255692397
0.059999999999999998,52.750881592185181
0.070000000000000007,59.227092718407157
0.080000000000000002,65.140324718541635
0.089999999999999997,70.523523354534163
0.10000000000000001,75.407967806545827
0.11,79.823351799242829
0.12,83.79784853228503
0.13,87.358094201268457
0.14000000000000001,90.529594237606759
0.14999999999999999,93.336432434483314
0.16,95.801434046698617
0.17000000000000001,97.946212503881569
0.17999999999999999,99.791290079368167
0.19,101.35610631847537
0.20000000000000001,102.65906219783186
0.20999999999999999,103.71755712981206
0.22,104.54811003547239
0.23000000000000001,105.16634236809715
0.23999999999999999,105.5870315173139
0.25,105.82410873344867
0.26000000000000001,105.89077733667209
0.27000000000000002,105.79953120278311
0.28000000000000003,105.5621407449042
0.28999999999999998,105.18973232793317
0.29999999999999999,104.69280968259467
0.31,104.08128348563118
0.32000000000000001,103.36449990761173
0.33000000000000002,102.55126828907842
0.34000000000000002,101.64988535747884
0.35000000000000003,100.66815394260328
0.35999999999999999,99.613430659354506
0.37,98.492625766210253
0.38,97.312263036194267
0.39000000000000001,96.078496647183854
0.40000000000000002,94.797010991832522
0.41000000000000003,93.473125193064405
0.41999999999999998,92.111950686728903
0.42999999999999999,90.718215338465981
0.44,89.296344687607473
0.45000000000000001,87.850511958493641
0.46000000000000002,86.384541496408403
0.47000000000000003,84.902043327308633
0.47999999999999998,83.40638345510844
0.48999999999999999,81.900703216081638
0.5,80.387925923447142
0.51000000000000001,78.870762521557424
0.52000000000000002,77.351741547589086
0.53000000000000003,75.833199262541441
0.54000000000000004,74.317303358339061
0.55000000000000004,72.806047255592119
0.56000000000000005,71.301274862893138
0.57000000000000006,69.804684328420009
0.57999999999999996,68.317835658577792
0.58999999999999997,66.842159696413432
0.59999999999999998,65.378960785659572
0.60999999999999999,63.929440345469551
0.62,62.494685313538312
0.63,61.075680975473489
0.64000000000000001,59.673317030050491
0.65000000000000002,58.288392589664596
0.66000000000000003,56.921649653582172
0.67000000000000004,55.573699375498073
0.68000000000000005,54.245103531862242
0.69000000000000006,52.936354349212962
0.70000000000000007,51.647878918403023
0.70999999999999996,50.380043079314774
0.71999999999999997,49.13311606755714
0.72999999999999998,47.907391729162335
0.73999999999999999,46.703113142468624
0.75,45.520403530649709
0.76000000000000001,44.359379789943297
0.77000000000000002,43.220118740841954
0.78000000000000003,42.102659976374348
0.79000000000000004,41.007008554559
0.80000000000000004,39.93313754254298
0.81000000000000005,38.880990419610612
0.82000000000000006,37.850483345924935
0.83000000000000007,36.8415073035655
0.83999999999999997,35.853930374518633
0.84999999999999998,34.887598803354869
0.85999999999999999,33.942339688050083
0.87,33.017962358774952
0.88,32.114259969057493
0.89000000000000001,31.231010992870821
0.90000000000000002,30.367980632406546
0.91000000000000003,29.524922141075965
0.92000000000000004,28.701578066071054
0.93000000000000005,27.897681414614301
0.94000000000000006,27.112956747835625
0.95000000000000007,26.347121206028529
0.95999999999999996,25.59988546886278
0.96999999999999997,24.870954653960592
0.97999999999999998,24.160029157083098
0.98999999999999999,23.46680543701903
1,22.790976748119913
1.01,22.132233823286043
1.02,21.490265510071506
1.03,20.864759362448879
1.04,20.255402190651097
1.05,19.661880571389883
1.0600000000000001,19.08388132063947
1.0700000000000001,18.521091931065548
1.0800000000000001,17.973200976078914
1.0900000000000001,17.439898509814672
1.1000000000000001,16.920876384027967
1.1100000000000001,16.415828529713092
1.1200000000000001,15.924451276993368
1.1300000000000001,15.446443618788283
1.1400000000000001,14.981507451068154
1.1500000000000001,14.529347791079823
1.1599999999999999,14.089672974857073
1.1699999999999999,13.662194835261895
1.1799999999999999,13.2466288617395
1.1899999999999999,12.84269434290883
1.2,12.450114493052176
1.21,12.068616563512606
1.22,11.697931939955213
1.23,11.337796226397515
1.24,10.987949316867304
1.25,10.648135455500599
1.26,10.318103285848331
1.27,9.9976058901204432
1.28,9.6864008190554287
1.29,9.3842501130673952
1.3,9.0909203152858833
1.3100000000000001,8.806182477071026
