0.797987	0
14.652967	0
22.118092	0
30.338049	0
39.287090	0
47.456026	1
56.442976	2
64.657927	3
72.721958	5
88.788986	11
101.789951	16
113.604069	21
127.030134	27
141.421080	35
152.225971	43
169.951916	53
179.265022	59
188.352108	65
196.856976	71
204.776049	76
212.309122	81
221.745968	87
230.176926	91
238.512993	96
247.096062	100
254.817009	103
262.290001	107
271.518946	109
279.711008	112
287.822008	113
296.773911	115
304.682970	115
312.127113	115
321.264029	114
329.546928	113
337.592125	111
345.978975	109
354.866982	106
362.348080	103
371.598005	99
380.048037	95
388.313055	90
397.295952	85
405.936003	80
413.582087	75
422.779083	69
431.306124	64
439.713001	58
448.007107	53
456.731081	47
464.712143	43
473.119020	37
481.646061	33
490.173101	29
498.799086	25
507.158041	21
514.792919	19
522.294998	16
530.637980	14
538.804054	12
547.299147	11
554.764986	11
562.216043	11
570.338964	12
579.558134	13
587.600946	15
596.081018	17
604.640961	20
612.183094	23
620.404959	27
629.562140	31
637.789965	35
646.255016	41
654.686928	45
662.182093	51
670.406103	55
679.616928	61
687.946081	67
696.635008	73
705.786943	78
713.494062	83
721.919060	89
731.178045	93
739.552021	97
747.765064	101
756.268024	105
764.658928	108
772.158146	111
781.177998	113
789.345026	115
797.538996	115
806.329966	116
814.566135	115
822.008133	115
831.274986	113
839.607954	111
847.656965	108
857.321978	105
864.893913	101
872.545958	97
881.927967	93
890.339136	89
898.766041	83
907.418013	79
915.981054	73
924.469948	68
933.057070	61
941.535950	57
949.778080	51
958.012104	46
966.666937	41
974.650145	36
983.086109	31
991.477966	27
999.704123	23
1008.351088	19
1017.020941	17
1024.742126	14
1033.127069	12
1041.477919	11
1049.576044	10
1057.599068	9
1066.004038	10
1074.654102	11
1082.894087	13
1091.390133	15
1099.611044	17
1108.211040	21
1116.807938	24
1124.711990	27
1132.920027	32
1141.468048	37
1149.698019	41
1157.995939	47
1166.748047	52
1174.829960	57
1183.327913	63
1191.725969	68
1200.550079	74
1208.899975	79
1217.823029	84
1226.459980	89
1236.051083	95
1244.956970	99
1252.686024	103
1261.024952	105
1269.285917	109
1277.641058	111
1286.838055	113
1296.566010	114
1304.669142	115
1312.107086	114
1320.775986	113
1328.933954	112
1338.047028	110
1346.559048	107
1354.684114	105
1362.209082	101
1370.541096	98
1378.926992	94
1388.242006	89
1396.836996	84
1404.734135	79
1412.256956	74
1421.306133	69
1429.631948	63
1438.856125	57
1447.371006	52
1455.996037	47
1464.537144	41
1472.173929	36
1480.540037	32
1489.681959	27
1497.968912	23
1506.394148	20
1514.692068	17
1522.335052	14
